ITEM,UNIQUE_VISITORS,VISITS,PAGE_VIEWS,BOUNCES,TIME_SPENT_ON_PAGE_(MIN),E89_VIDEO_VIEWS,E17_FORM_SUCCESS,FORM_SUBMISSIONS,TOTAL_WEEKLY_UNIQUE_VISITORS,ENTRIES,TOTAL_TIME_SPENT,ACCOUNT_NUMBER,DATE,GRANULARITY,SEGMENT_ID,GROUP,ETL_EXTRACT_DATE
www.servicenow.com/success/deploy/now/performance-analytics/stage5.html,1,1,1,0,1.57,0,0,0,4,0,94,ACCT0008833,8/19/2018,week,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/7/2019 11:36
www.servicenow.com/success/deploy/now/performance-analytics/stage3.html,1,1,1,0,1.05,0,0,0,4,0,63,ACCT0008833,8/19/2018,week,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/7/2019 11:36
www.servicenow.com/success/deploy/now/performance-analytics/stage2.html,1,1,1,0,0.8,0,0,0,4,0,48,ACCT0008833,8/19/2018,week,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/7/2019 11:36
www.servicenow.com/success/deploy/now/performance-analytics.html,1,1,1,0,0.55,0,0,0,4,1,33,ACCT0008833,8/19/2018,week,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/7/2019 11:36
www.servicenow.com/success/deploy/now/performance-analytics/stage1.html,1,1,1,0,0.48,0,0,0,4,0,29,ACCT0008833,8/19/2018,week,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/7/2019 11:36
www.servicenow.com/success.html,4,4,10,0,0.82,0,0,0,4,1,197,ACCT0106566,8/19/2018,week,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/7/2019 11:36
www.servicenow.com/success/plan.html,1,1,1,0,0.15,0,0,0,4,0,9,ACCT0106566,8/19/2018,week,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/7/2019 11:36
www.servicenow.com/success/plan/now/lifecycle.html,1,1,1,0,0,0,0,0,4,0,0,ACCT0106566,8/19/2018,week,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/7/2019 11:36
www.servicenow.com/,0,0,0,0,INF,0,0,INF,4,2,0,ACCT0106566,8/19/2018,week,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/7/2019 11:36
www.servicenow.com/support.html,0,0,0,0,INF,0,0,INF,4,1,0,ACCT0106566,8/19/2018,week,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/7/2019 11:36
www.servicenow.com/success/optimize/now/improve-self-service/stage2.html,1,1,3,0,2.6,0,0,0,3,0,156,ACCT0087337,8/19/2018,week,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/7/2019 11:36
www.servicenow.com/lpbp/hr-knowledge-management.html,1,1,1,1,0,0,0,0,3,1,0,ACCT0087337,8/19/2018,week,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/7/2019 11:36
www.servicenow.com/success.html,1,1,1,0,0,0,0,0,3,0,0,ACCT0087337,8/19/2018,week,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/7/2019 11:36
www.servicenow.com/success/optimize/now/improve-self-service/stage3.html,1,1,1,0,0,0,0,0,3,0,0,ACCT0087337,8/19/2018,week,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/7/2019 11:36
www.servicenow.com/customers.html,0,0,0,0,INF,0,0,INF,3,1,0,ACCT0087337,8/19/2018,week,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/7/2019 11:36
www.servicenow.com/,0,0,0,0,INF,0,0,INF,3,1,0,ACCT0087337,8/19/2018,week,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/7/2019 11:36
www.servicenow.com/success.html,1,3,23,0,3.18,0,0,0,1,3,572,ACCT0087467,8/19/2018,week,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/7/2019 11:36
www.servicenow.com/success/deploy.html,1,2,14,0,2.35,0,0,0,1,0,282,ACCT0087467,8/19/2018,week,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/7/2019 11:36
www.servicenow.com/success/deploy/now/upgrade-servicenow-quicker.html,1,2,3,0,0.22,0,0,0,1,0,26,ACCT0087467,8/19/2018,week,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/7/2019 11:36
www.servicenow.com/success/plan.html,1,1,10,0,2.32,0,0,0,1,0,139,ACCT0087467,8/19/2018,week,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/7/2019 11:36
www.servicenow.com/success/optimize.html,1,1,7,0,0.58,0,0,0,1,0,35,ACCT0087467,8/19/2018,week,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/7/2019 11:36
www.servicenow.com/success/optimize/now/improve-self-service/stage2.html,1,1,6,0,1.37,0,0,0,1,0,82,ACCT0087467,8/19/2018,week,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/7/2019 11:36
www.servicenow.com/success/extend.html,1,1,6,0,0.5,0,0,0,1,0,30,ACCT0087467,8/19/2018,week,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/7/2019 11:36
www.servicenow.com/success/plan/it/cmdb-deployment/stage2.html,1,1,4,0,1.95,0,0,0,1,0,117,ACCT0087467,8/19/2018,week,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/7/2019 11:36
www.servicenow.com/success/optimize/now/improve-self-service.html,1,1,4,0,1.47,0,0,0,1,0,88,ACCT0087467,8/19/2018,week,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/7/2019 11:36
www.servicenow.com/success/extend/itsm/modernize-itsm.html,1,1,4,0,1.05,0,0,0,1,0,63,ACCT0087467,8/19/2018,week,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/7/2019 11:36
www.servicenow.com/success.html,457,521,1105,131,1.6,0,24,4.61,747,323,50066,ISP Visitor,8/26/2018,week,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/7/2019 11:36
www.servicenow.com/success/plan.html,78,86,197,6,0.91,0,0,0,747,17,4701,ISP Visitor,8/26/2018,week,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/7/2019 11:36
www.servicenow.com/success/deploy.html,45,51,132,2,0.5,0,0,0,747,5,1533,ISP Visitor,8/26/2018,week,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/7/2019 11:36
www.servicenow.com/success/deploy/now/performance-analytics.html,45,50,55,20,0.67,0,0,0,747,36,2012,ISP Visitor,8/26/2018,week,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/7/2019 11:36
www.servicenow.com/success/plan/now/lifecycle.html,41,41,45,3,0.84,0,0,0,747,5,2072,ISP Visitor,8/26/2018,week,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/7/2019 11:36
www.servicenow.com/success/plan/start-implementation.html,40,45,48,9,1.74,0,0,0,747,13,4695,ISP Visitor,8/26/2018,week,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/7/2019 11:36
www.servicenow.com/success/optimize.html,33,39,94,1,0.44,0,0,0,747,2,1035,ISP Visitor,8/26/2018,week,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/7/2019 11:36
www.servicenow.com/success/plan/it/cmdb-deployment.html,31,33,57,5,2.12,6,0,0,747,11,4195,ISP Visitor,8/26/2018,week,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/7/2019 11:36
www.servicenow.com/success/extend.html,24,25,55,0,1.97,0,0,0,747,1,2958,ISP Visitor,8/26/2018,week,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/7/2019 11:36
www.servicenow.com/success/deploy/now/drive-adoption.html,23,31,33,5,3.72,0,0,0,747,12,6921,ISP Visitor,8/26/2018,week,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/7/2019 11:36
www.servicenow.com/success.html,488,603,1642,125,1.42,0,1,0.17,754,305,51367,Not In List,8/26/2018,week,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/7/2019 11:36
www.servicenow.com/success/plan.html,94,103,229,0,1.36,0,0,0,754,7,8402,Not In List,8/26/2018,week,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/7/2019 11:36
www.servicenow.com/success/deploy.html,57,67,161,2,0.71,0,0,0,754,5,2872,Not In List,8/26/2018,week,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/7/2019 11:36
www.servicenow.com/success/optimize.html,52,56,100,2,1.82,0,0,0,754,5,6131,Not In List,8/26/2018,week,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/7/2019 11:36
www.servicenow.com/success/plan/start-implementation.html,51,53,63,3,1.59,0,0,0,754,10,5059,Not In List,8/26/2018,week,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/7/2019 11:36
www.servicenow.com/success/deploy/now/performance-analytics.html,43,45,51,14,1.07,0,0,0,754,30,2894,Not In List,8/26/2018,week,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/7/2019 11:36
www.servicenow.com/success/deploy/now/upgrade-servicenow-quicker.html,42,57,86,9,2.07,0,0,0,754,21,7072,Not In List,8/26/2018,week,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/7/2019 11:36
www.servicenow.com/success/plan/it/cmdb-deployment.html,40,52,84,4,2.36,6,0,0,754,16,7352,Not In List,8/26/2018,week,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/7/2019 11:36
www.servicenow.com/success/plan/now/lifecycle.html,32,37,41,2,2.31,0,0,0,754,8,5130,Not In List,8/26/2018,week,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/7/2019 11:36
www.servicenow.com/success/deploy/now/drive-adoption.html,29,38,40,4,2.59,0,0,0,754,13,5894,Not In List,8/26/2018,week,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/7/2019 11:36
www.servicenow.com/success.html,61,68,107,27,2.69,0,1,1.47,117,55,10990,::unspecified::,8/26/2018,week,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/7/2019 11:36
www.servicenow.com/success/deploy.html,5,7,8,2,0.32,0,0,0,117,4,134,::unspecified::,8/26/2018,week,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/7/2019 11:36
www.servicenow.com/success/plan.html,5,6,13,1,0.51,0,0,0,117,1,185,::unspecified::,8/26/2018,week,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/7/2019 11:36
www.servicenow.com/success/plan/it/cmdb-deployment.html,5,6,8,0,0.36,0,0,0,117,2,129,::unspecified::,8/26/2018,week,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/7/2019 11:36
www.servicenow.com/success/deploy/now/performance-analytics.html,5,5,5,4,4.26,0,0,0,117,5,1279,::unspecified::,8/26/2018,week,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/7/2019 11:36
www.servicenow.com/success/optimize/now/improve-self-service/stage2.html,4,5,5,5,0,0,0,0,117,5,0,::unspecified::,8/26/2018,week,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/7/2019 11:36
www.servicenow.com/success/plan/start-implementation.html,4,4,5,2,0.47,0,0,0,117,2,114,::unspecified::,8/26/2018,week,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/7/2019 11:36
www.servicenow.com/success/optimize.html,4,4,4,0,0.04,0,0,0,117,0,10,::unspecified::,8/26/2018,week,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/7/2019 11:36
www.servicenow.com/success/optimize/now/improve-self-service.html,3,4,4,1,0.65,0,0,0,117,3,155,::unspecified::,8/26/2018,week,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/7/2019 11:36
www.servicenow.com/success/plan/hr-knowledge-management.html,3,4,3,1,2.1,0,0,0,117,3,503,::unspecified::,8/26/2018,week,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/7/2019 11:36
,,,,,,,,,,,,ACCT0065581,8/26/2018,week,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/7/2019 11:36
www.servicenow.com/success/deploy/now/performance-analytics.html,2,2,2,2,0,0,0,0,6,2,0,ACCT0071663,8/26/2018,week,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/7/2019 11:36
www.servicenow.com/success.html,1,1,1,1,0,0,0,0,6,1,0,ACCT0071663,8/26/2018,week,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/7/2019 11:36
www.servicenow.com/success/deploy/now/success-essentials.html,1,1,1,1,0,0,0,0,6,1,0,ACCT0071663,8/26/2018,week,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/7/2019 11:36
www.servicenow.com/success/plan/it/cmdb-deployment/stage3.html,1,1,1,1,0,0,0,0,6,1,0,ACCT0071663,8/26/2018,week,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/7/2019 11:36
www.servicenow.com/success/plan/now/lifecycle.html,1,1,1,1,0,0,0,0,6,1,0,ACCT0071663,8/26/2018,week,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/7/2019 11:36
,,,,,,,,,,,,ACCT0048703,8/26/2018,week,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/7/2019 11:36
www.servicenow.com/success.html,3,3,3,1,0.65,0,0,0,5,2,117,ACCT0008833,8/26/2018,week,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/7/2019 11:36
www.servicenow.com/lpbp/automate-incident-and-change-management.html,2,2,49,0,3.58,0,47,2350,5,1,429,ACCT0008833,8/26/2018,week,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/7/2019 11:36
www.servicenow.com/success/extend/automate-management/stage4.html,1,1,1,0,4.42,0,0,0,5,1,265,ACCT0008833,8/26/2018,week,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/7/2019 11:36
www.servicenow.com/products/hr-service-delivery.html,0,0,0,0,INF,0,0,INF,5,1,0,ACCT0008833,8/26/2018,week,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/7/2019 11:36
www.servicenow.com/success.html,2,2,3,0,0.41,0,0,0,2,0,49,ACCT0106566,8/26/2018,week,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/7/2019 11:36
www.servicenow.com/success/plan.html,1,1,2,0,0.12,0,0,0,2,0,7,ACCT0106566,8/26/2018,week,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/7/2019 11:36
www.servicenow.com/success/plan/start-implementation/stage1.html,1,1,1,0,1.83,0,0,0,2,0,110,ACCT0106566,8/26/2018,week,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/7/2019 11:36
www.servicenow.com/success/plan/start-implementation.html,1,1,1,0,0.92,0,0,0,2,0,55,ACCT0106566,8/26/2018,week,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/7/2019 11:36
www.servicenow.com/lpbp/where-to-start-the-implementation-with-servicenow.html,1,1,1,0,0.48,0,0,0,2,0,29,ACCT0106566,8/26/2018,week,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/7/2019 11:36
www.servicenow.com/customers.html,0,0,0,0,INF,0,0,INF,2,1,0,ACCT0106566,8/26/2018,week,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/7/2019 11:36
www.servicenow.com/,0,0,0,0,INF,0,0,INF,2,1,0,ACCT0106566,8/26/2018,week,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/7/2019 11:36
www.servicenow.com/success.html,1,1,1,1,0,0,0,0,3,1,0,ACCT0087337,8/26/2018,week,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/7/2019 11:36
www.servicenow.com/success/optimize/now/improve-self-service/stage2.html,1,1,1,1,0,0,0,0,3,1,0,ACCT0087337,8/26/2018,week,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/7/2019 11:36
www.servicenow.com/success/deploy/now/innovate-at-scale.html,1,1,1,1,0,0,0,0,3,1,0,ACCT0087337,8/26/2018,week,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/7/2019 11:36
www.servicenow.com/success/deploy/now/performance-analytics.html,1,1,2,0,0.4,0,0,0,2,1,24,ACCT0087467,8/26/2018,week,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/7/2019 11:36
www.servicenow.com/success.html,1,1,1,0,5.5,0,0,0,2,1,330,ACCT0087467,8/26/2018,week,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/7/2019 11:36
www.servicenow.com/lpbp/get-started-with-performance-analytics.html,1,1,1,0,0.03,0,0,0,2,0,2,ACCT0087467,8/26/2018,week,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/7/2019 11:36
www.servicenow.com/success.html,365,417,800,105,1.21,0,0,0,827,204,30174,ISP Visitor,9/2/2018,week,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/7/2019 11:36
www.servicenow.com/success/deploy/now/new-release.html,125,128,140,83,0.77,0,0,0,827,114,5894,ISP Visitor,9/2/2018,week,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/7/2019 11:36
www.servicenow.com/success/plan.html,64,69,184,1,1.13,0,0,0,827,7,4698,ISP Visitor,9/2/2018,week,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/7/2019 11:36
www.servicenow.com/success/deploy/now/upgrade-servicenow-quicker.html,61,68,95,29,0.84,0,0,0,827,46,3436,ISP Visitor,9/2/2018,week,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/7/2019 11:36
www.servicenow.com/success/deploy.html,44,45,97,4,0.63,0,1,2.22,827,5,1714,ISP Visitor,9/2/2018,week,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/7/2019 11:36
www.servicenow.com/success/plan/start-implementation.html,36,45,53,13,0.59,0,0,0,827,16,1597,ISP Visitor,9/2/2018,week,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/7/2019 11:36
www.servicenow.com/success/deploy/now/performance-analytics.html,35,41,49,16,2.2,0,0,0,827,31,5413,ISP Visitor,9/2/2018,week,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/7/2019 11:36
www.servicenow.com/success/plan/it/cmdb-deployment.html,32,35,63,2,2.31,0,0,0,827,6,4845,ISP Visitor,9/2/2018,week,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/7/2019 11:36
www.servicenow.com/success/optimize.html,31,33,51,1,0.79,0,0,0,827,3,1567,ISP Visitor,9/2/2018,week,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/7/2019 11:36
www.servicenow.com/success/deploy/now/drive-adoption.html,30,33,39,6,2.82,0,3,9.09,827,13,5587,ISP Visitor,9/2/2018,week,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/7/2019 11:36
www.servicenow.com/success.html,391,477,1298,85,2.14,0,1,0.21,766,252,61336,Not In List,9/2/2018,week,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/7/2019 11:36
www.servicenow.com/success/deploy/now/new-release.html,95,109,160,46,2.88,0,0,0,766,86,18821,Not In List,9/2/2018,week,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/7/2019 11:36
www.servicenow.com/success/deploy/now/upgrade-servicenow-quicker.html,68,87,152,21,1.75,0,0,0,766,48,9151,Not In List,9/2/2018,week,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/7/2019 11:36
www.servicenow.com/success/plan.html,68,76,197,0,1.09,0,0,0,766,2,4953,Not In List,9/2/2018,week,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/7/2019 11:36
www.servicenow.com/success/deploy.html,60,66,158,3,1.14,0,0,0,766,9,4498,Not In List,9/2/2018,week,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/7/2019 11:36
www.servicenow.com/success/deploy/now/performance-analytics.html,38,40,45,14,1.57,0,0,0,766,25,3779,Not In List,9/2/2018,week,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/7/2019 11:36
www.servicenow.com/success/plan/start-implementation.html,36,39,42,5,1.34,0,0,0,766,8,3142,Not In List,9/2/2018,week,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/7/2019 11:36
www.servicenow.com/success/optimize.html,33,38,73,6,0.68,0,0,0,766,9,1551,Not In List,9/2/2018,week,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/7/2019 11:36
www.servicenow.com/success/deploy/now/drive-adoption.html,32,38,38,11,1.26,0,0,0,766,18,2865,Not In List,9/2/2018,week,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/7/2019 11:36
www.servicenow.com/success/plan/now/lifecycle.html,32,37,44,1,1.55,0,0,0,766,6,3440,Not In List,9/2/2018,week,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/7/2019 11:36
www.servicenow.com/success.html,54,55,73,24,0.98,0,0,0,298,48,3239,::unspecified::,9/2/2018,week,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/7/2019 11:36
www.servicenow.com/success/deploy/now/upgrade-servicenow-quicker.html,29,30,30,19,1.61,0,0,0,298,30,2898,::unspecified::,9/2/2018,week,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/7/2019 11:36
www.servicenow.com/success/deploy/now/new-release.html,27,33,41,18,1.17,0,0,0,298,33,2322,::unspecified::,9/2/2018,week,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/7/2019 11:36
www.servicenow.com/success/deploy/now/performance-analytics.html,11,11,12,7,0.47,0,0,0,298,11,308,::unspecified::,9/2/2018,week,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/7/2019 11:36
www.servicenow.com/success/deploy/now/drive-adoption.html,8,9,8,5,0.89,0,0,0,298,9,480,::unspecified::,9/2/2018,week,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/7/2019 11:36
www.servicenow.com/lpbp/improve-self-service.html,8,8,8,8,0,0,0,0,298,8,0,::unspecified::,9/2/2018,week,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/7/2019 11:36
www.servicenow.com/success/plan/it/cmdb-deployment.html,8,8,8,4,0.2,0,0,0,298,7,96,::unspecified::,9/2/2018,week,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/7/2019 11:36
www.servicenow.com/success/deploy/now/cmdb-discovery.html,7,7,7,5,0.25,0,0,0,298,7,106,::unspecified::,9/2/2018,week,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/7/2019 11:36
www.servicenow.com/success/deploy.html,6,6,12,3,1.55,0,0,0,298,4,558,::unspecified::,9/2/2018,week,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/7/2019 11:36
www.servicenow.com/success/optimize/now/improve-self-service/stage2.html,6,6,8,4,2.37,0,0,0,298,6,853,::unspecified::,9/2/2018,week,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/7/2019 11:36
,,,,,,,,,,,,ACCT0065581,9/2/2018,week,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/7/2019 11:36
www.servicenow.com/success/pillars/go-live.html,3,4,5,1,3.29,0,0,0,8,3,789,ACCT0071663,9/2/2018,week,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/7/2019 11:36
www.servicenow.com/success/deploy/now/new-release.html,3,3,3,2,0.41,0,0,0,8,3,74,ACCT0071663,9/2/2018,week,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/7/2019 11:36
www.servicenow.com/success.html,2,2,3,1,0.72,0,0,0,8,2,87,ACCT0071663,9/2/2018,week,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/7/2019 11:36
www.servicenow.com/success/deploy.html,1,1,2,0,0.6,0,0,0,8,0,36,ACCT0071663,9/2/2018,week,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/7/2019 11:36
www.servicenow.com/success/plan/it/software-asset-mgmt/stage1.html,1,1,1,1,0,0,0,0,8,1,0,ACCT0071663,9/2/2018,week,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/7/2019 11:36
www.servicenow.com/success.html,2,2,2,1,0.59,0,0,0,5,1,71,ACCT0048703,9/2/2018,week,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/7/2019 11:36
www.servicenow.com/success/deploy/now/performance-analytics.html,1,1,1,1,0,0,0,0,5,1,0,ACCT0048703,9/2/2018,week,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/7/2019 11:36
www.servicenow.com/success/plan.html,1,1,1,0,25.48,0,0,0,5,1,1529,ACCT0048703,9/2/2018,week,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/7/2019 11:36
www.servicenow.com/success/deploy/now/security-center/stage2.html,1,1,1,0,1.48,0,0,0,5,0,89,ACCT0048703,9/2/2018,week,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/7/2019 11:36
www.servicenow.com/,0,0,0,0,INF,0,0,INF,5,1,0,ACCT0048703,9/2/2018,week,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/7/2019 11:36
www.servicenow.com/contact-us.html,0,0,0,0,INF,0,0,INF,5,1,0,ACCT0048703,9/2/2018,week,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/7/2019 11:36
www.servicenow.com/success.html,12,13,22,7,3.64,0,0,0,12,12,2839,ACCT0008833,9/2/2018,week,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/7/2019 11:36
www.servicenow.com/success/plan.html,4,5,8,1,4.12,0,0,0,12,1,1237,ACCT0008833,9/2/2018,week,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/7/2019 11:36
www.servicenow.com/success/plan/start-implementation.html,2,2,2,1,0.72,0,0,0,12,1,86,ACCT0008833,9/2/2018,week,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/7/2019 11:36
www.servicenow.com/lpbp/where-to-start-the-implementation-with-servicenow.html,1,1,5,0,10.37,0,4,400,12,0,622,ACCT0008833,9/2/2018,week,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/7/2019 11:36
www.servicenow.com/success/deploy/now/new-release.html,1,1,1,0,3.3,0,0,0,12,0,198,ACCT0008833,9/2/2018,week,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/7/2019 11:36
www.servicenow.com/success/deploy/now/drive-adoption.html,1,1,1,0,2.9,0,0,0,12,0,174,ACCT0008833,9/2/2018,week,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/7/2019 11:36
www.servicenow.com/success/plan/start-implementation/stage2.html,1,1,1,0,0.92,0,0,0,12,0,55,ACCT0008833,9/2/2018,week,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/7/2019 11:36
www.servicenow.com/success/plan/now/launch-services.html,1,1,1,0,0.32,0,0,0,12,0,19,ACCT0008833,9/2/2018,week,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/7/2019 11:36
www.servicenow.com/success/plan/now/launch-services/stage2.html,1,1,1,0,0,0,0,0,12,0,0,ACCT0008833,9/2/2018,week,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/7/2019 11:36
www.servicenow.com/success/deploy/now/innovate-at-scale/stage2.html,2,2,3,0,1.42,0,0,0,6,1,170,ACCT0106566,9/2/2018,week,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/7/2019 11:36
www.servicenow.com/success/deploy/now/innovate-at-scale/stage3.html,2,2,3,0,0.36,0,0,0,6,0,43,ACCT0106566,9/2/2018,week,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/7/2019 11:36
www.servicenow.com/success.html,2,2,2,1,0.06,0,0,0,6,1,7,ACCT0106566,9/2/2018,week,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/7/2019 11:36
www.servicenow.com/success/deploy/now/innovate-at-scale/stage4.html,1,1,4,0,1.15,0,0,0,6,1,69,ACCT0106566,9/2/2018,week,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/7/2019 11:36
www.servicenow.com/success/deploy/now/upgrade-servicenow-quicker/stage1.html,1,1,1,1,0,0,0,0,6,1,0,ACCT0106566,9/2/2018,week,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/7/2019 11:36
www.servicenow.com/success/deploy/now/innovate-at-scale/stage1.html,1,1,1,0,1.03,0,0,0,6,0,62,ACCT0106566,9/2/2018,week,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/7/2019 11:36
